tweet,label
PrideInnAzure with Faith leaders Let s embrace peaceful co-existence we must be tolerant to divergent views and avoid violence ” We want to see peace prevail before and after the polls to avert skirmishes. peace actors mercycorps LPI voices intalert amanikibera https://t.co/0WMS8IlVSz,FACT
IEBC Kenya discards second Form 34A that drew concerns from Azimio la Umoja-One Kenya; assures presidential candidates’ agents that it won’t be used in Aug. 9 polls. https://t.co/LypGgg5W45 https://t.co/u6KIICDLfd,FACT
"Deputy President @user @user has vowed to put Azimio la Umoja - OKA @user @user on a gigantic wheelbarrow and ferry him to Bondo in Kisumu should he cause violence after the August 9 polls.
MeruFmNews
https://t.co/H0187b1oZt",FAKE
"🗣️ Our political leaders will know our priorities only if we tell them again and again and if those priorities begin to show up in the polls. Map🇰🇪💚✅
~ Peggy Noonan
IEBC YCC YEDNetworkKe MOHA made Israel Adam RoySasaka Mundulel Bett EOltau UchaguziWaAmani https://t.co/SPjRHUhLjI",FACT
@user Ratemo4 @user @user hellenjeriKe Haha by 10th August mtatamani sana kudeleat hizi udaku tweets amp; polls but as usual Internet never forgets.,NEUTRAL
"@user dIeonard Don t I just love your attitude Win or lose He is my choice ...❤️❤️
Standing for what you believe in even if everyone else has a contrary opinion depicts a man worth his salt👏👏
I too support Kenya s Azimio la Umoja in August polls come rain or sunshine💪",NEUTRAL
"The Independent Electoral and Boundaries Commission has dismissed an application that was challenging the eligibility of Azimio la Umoja - One Kenya Coalition Party presidential candidate @user @user to contest in the August polls.
https://t.co/seyNUuPlWN",FACT
"The red flag had already been raised weeks ago ODPP KE CJIEBC Kenya@user DCI Kenya kenya judiciary
@user fidakenya @user 
https://t.co/vMJOLOdKJ2",NEUTRAL
citize@user kenya Biased media owners sk@user citize@user kenya MediaCouncilK deny Kenyans right information about our country s constitutional and Democratic rights but Blackmailing Kenyans to vote for state conmanship presidency azimio la umoja biased IEBC Kenya kenya judiciary,FAKE
Joe Wainaina MuthuiMkenya azimio umoja kenya judiciary Simple solution. Let them Tally the physical form34As,NEUTRAL
"KenyaKccb IEBC Kenya MediaCouncilK kenya judiciary azimio umoja @user s@user @user @user bishopmuheria kenya kwanza Your graces Thank you for this initiative.
However day in day out we see politicians on the pulpit spewing nonsense as you tweet. Please put your words into action. Stop with the vague calls to action and call out these politicians tearing our country and homes apart.",FACT
Ongoing post- elections situational analysis in Kwale County by HumanRightsMPs in partnership with denmarkinkenya amp; tendasasa . What roles did different stakeholders play to ensure a peaceful electoral period KenyanElection2022 ChaguaAmani https://t.co/RKnKisBG3q,NEUTRAL
"MbokoMishi has been re-elected as the MP for Likoni Constituency.
Mishi Mboko was nominated to the National assembly in 2013.
In 2017 she vied for the Likoni Parliamentary Seat and won.
kenya elections 2022 KenyanElection2022 kenya decides 2022 kenya decides AminiaMama https://t.co/Pa6kUmMsIv",FACT
"@user Wamaua has been Re-elected as the MP for Maragua Constituency in Muranga County.
ElectionsKE2022 kenya elections 2022 KenyanElection2022 kenya decides 2022 kenya decides AminiaMama TwoThird GenderRule GenderPrinciple https://t.co/cRhNQyTUCa",FACT
"Jane Kihara has been re-elected as MP fir Naivasha Constituency in Nakuru County
She became an MP after a by-election that was held upon the death of her husband the then MP for Naivasha in 2003
KenyanElection2022 kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/rFAVnpTcKc",FACT
"WahomeHon has been re-elected for the third time to represent Kandara Constituency which is in Muranga County.
She joined parliament in 2013.
Prior to that @user had vied again in 2002 and 2007.
KenyanElection2022 kenya decides 2022 kenya decides AminiaMama ElectionsKE https://t.co/oCt9dgtTu6",FACT
"Jessica Mbalu has been re-elected as the MP for Kibwezi East.
She first joined parliament in 2013. She has served for 3 consecutive terms.
TwoThird GenderRule GenderPrinciple
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/SOWZYqzJCX",FACT
"@user Otucho Emasse is the new MP for Teso South.
She was first elected to Parliament in 2013.
She lost in 2017 and has now regained her seat in 2022.
TwoThird GenderRule GenderPrinciple
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/p049h2P8rS",FACT
"Dr Lilian Gogo has been re-elected as the MP for Rangwe Constituency which is in HomaBay County.
She will serve her second term in the 13th Parliament.
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 GenderRule https://t.co/4MO14qx0gq",FACT
"HonSitienei has been re-elected as the MP for Turbo Constituency in Uasin Gishu County.
@user Sitienei was first elected to parliament in 2017.
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 GenderRule https://t.co/gObTNYzNfd",FACT
"Hon@user ri has been re-elected as the MP for Gilgil Constituency in Nakuru County.
@user ri once served as a nominated Senator(2013-2017)
Then she vied for Gilgil MP in 2017 and won.
GenderRule
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/UMIPqBu7YR",FACT
"muthama agnes has been re-elected as the Senator Machakos County. In March 2021 Agnes won a by-election after the death of the then Senator.
She had vied for Women Representative Position in 2017 but she lost
kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/fUpbNh8ABB",FACT
"Eve Obara has been re-elected as the MP for Kasipul Kabondo.
Kasipul Kabondo is in HomaBay County.
TwoThird GenderRule GenderPrinciple
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/7oKyzfd78B",FACT
"Tabitha Karanja is a New Senator for Nakuru County.
She is a Business Enterprenuer amp;Industrialist within Nakuru County. She has been working as the CEO of Keroche Breweries which is based in Naivasha.
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/PdlEMA8oOd",FACT
"Irene Njoki is the new MP for Bahati Constituency in Nakuru County. Hon IreneNjoki will represent Bahati Constituency in the 13th Parliament.
ElectionsKE TwoThird GenderRule GenderPrinciple KenyanElection2022 kenya decides kenya elections 2022 AminiaMama https://t.co/5V9cghBqWf",FACT
"Dr Phylis Jepkemoi Bartoo is the new MP for Moiben Constituency. She last worked as an Associate Professor at Egerton University Department of Languages Literature and Linguistics.
ElectionsKE KenyanElection2022 kenya decides kenya elections 2022 AminiaMama GenderPrinciple https://t.co/BUJ8BwODYT",FACT
"Rosa Buyu has been elected as the new MP for Kisumu West.
She Previously served as the Kisumu Women Representative in the 12th Parliament.
TwoThird GenderRule GenderPrinciple
ElectionsKE kenya decides KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/rPk5CpRlgW",FACT
"@user ELACHI is now the new MP for Dagoreti North.
She was a nominated Senator in 2013.Served as the Speaker of Nairobi County Assembly after 2017.She last worked as CAS-Ministry of Public Service amp;Gender
kenya decides 2022 KenyanElection2022 kenya elections 2022 AminiaMama https://t.co/371odBhHDn",FACT
"mamashabik has been re-elected as the MP for Kitui West.Edith Nyenze was elected in 2018 during a by-election after her husband the Late Hon @user Nyenze died.
kenya elections 2022 kenya decides KenyanElection2022 AminiaMama TwoThird GenderPrinciple https://t.co/BkpKpvWs5o",FACT
"@user Nganga is the new MP for Thika Town.
She served in the 11th Parliament(2013-2017)
She didn t make it in 2017 but she has now been elected again to serve in the 13th Parliament
TwoThird GenderPrinciple
kenya decides 2022 KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/Hf1qUuz1Pn",FACT
"Milliegeza has been re-elected as the MP for Suba North. In 2007 she was nominated to parliament.Then she vied for Mbita Constituency MP now Suba North Constituency.She will serve her third term in Parliament
kenya decides 2022 KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/eThQSrKHLG",FACT
"CaptainRuweida is the new Lamu East Member of Parliament.
She is the outgoing Women Representative for Lamu County (2017-2022)
TwoThird GenderPrinciple ElectionsKE kenya decides 2022 KenyanElection2022 AminiaMama kenya elections 2022 https://t.co/PeKwvm6f8o",FACT
KenyanElection2022 someone knows he lost..but they are dragging the process not wanting to conceded...now magoha has forced us to have kids till next week..,FAKE
Akinamama hoyee... Thank you men for trusting in women.... congrats to all women elected country wide....and for who failed but kudos for your trial kenya elections 2022 heatwave WomenInLeadership Nakurucounty @user kihika TabithaKaranja LizaChelule ... https://t.co/Yftz@user Ytj,NEUTRAL
"UDA’s Jonathan Bii ‘Koti Moja’ is the Governor-Elect Uasin Gishu county.
Jackson Mandogo is the Senator-Elect
kenya decides 2022 KenyasChoice2022 kenya elections 2022 Citizen TV
@user IEBC",FACT
Both UDA and Azimio la Umoja parties have set up venues for the celebrations as they wait for the official announcement of results by IEBC. This kind of confidence and hope from both team is top notch. kenya elections 2022 @user the5th HNIB kenya decides https://t.co/pRrSZJGg6C,NEUTRAL
Team Azimio You can watch Citizen TV Team Kenya Kwanza watch @user amp; KTN. We both have our Winner citize@user kenya kenya elections 2022 AZIMIOGRANDFINALE azimio la umoja https://t.co/B7noHA4dxj,FAKE
Real throwback tbt kenya elections 2022 @user for2022 @user @user azimio la umoja kenya kwanza kimeumana Nairobi https://t.co/XLxi9Dhm2I,NEUTRAL
"Today is today. We go blue.
kenya elections 2022 BabaNaIEBC Kenya azimio la umoja https://t.co/vhQ7eC1X6d",NEUTRAL
"UDA Party s running mate IEBC Kenya IEBC Kenya and his wife Dorcas ahead of the official announcement of the presidential election winner. Piga pamba.
tukonews kenya elections 2022 https://t.co/NeLPVtZJt6 https://t.co/pcWWVLBedm",NEUTRAL
"I remain proud of CMETrust scholars amp; urge Mathareans amp; Kenyans at large to maintain peace love amp; unity regardless of who is announced the winner today ✌🏾🇰🇪🕊️
FormNiAmani AmaniMtaani kenya decides 2022 kenya elections 2022 @user @user IEBC @user Uhuru https://t.co/N4dVU6vazC",NEUTRAL
"We appreciate Mathare residents amp; Kenyans for heeding our scholars call to maintain peace during elections. As we wait for the president-elect to be announced by IEBC we remind everyone to be calm amp; maintain peace.✌🏾🇰🇪 FormNiAmani AmaniMtaani kenya elections 2022
📽️ Sauti Tv https://t.co/VmN0r2IrI0",NEUTRAL
Tuko calm tukingojea confirmation.Its Blue💙💙💙.Mambo ya mapenzi tutaongea baada ya Baba kukula Biblos😊😊💙💙🔵 azimio la umoja ItsComingHome kenya elections 2022 peaceisBlue https://t.co/esKCH7tsxe,NEUTRAL
"The 12th parliament of Kenya had 22 Women elected as members of parliament. Among them was former nominated Senator Lesuuda who has managed to retain her seat as Samburu West MP for the second time.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/nuWPzTHhTN",NEUTRAL
Mari@user Kitany is the new Member of Parliament for Aldai Constituency. She will serve in the 13th Parliament as the second woman to ever be elected in Aldai after Dr Sally Kosgei. TwoThird GenderPrinciple kenya elections 2022 kenya decides 2022 kenya decides AminiaMama https://t.co/AMYSn9F7at,FACT
"Embu County has welcomed CecilyMbarire as their new Governor. Cecily is a seasoned politician who was once MP for Runjenjes later nominated to parliament and Assistant Minister in two different ministeries.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/4kLIgY7CTo",FACT
"@user @user  has been re-elected as the Governor for Kirinyanga County.
Prior to her Governorship bid she was the Cabinet Secretary to the then Devolution and Planning Ministry.
TwoThird GenderPrinciple kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/KPAxc3dL04",FACT
"gladys@user is the new Governor for HomaBay County.
She is the outgoing Women Representative for HomaBay County.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/kIV86nrVLX",FACT
"@user kihika is the new Governor for Nakuru County.
She was the Speaker for Nakuru County Assembly(2013-2017).
She lated became the Senator(2017-2022) and now she is the Governor. kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/FF4nFEULad",FACT
"Amina @user Mnyanzi is the new member of Parliament for Malindi.
Malindi is in Kilifi County. She is the second woman to ever be elected to the National Assembly from Kilifi County.
TwoThird GenderPrinciple kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/38Fy56Jzan",FACT
Machakos County have elected @user  @user as the first Woman Governor. @user  was once the MP for Kathiani Constituency(2013-2017). He previously served as CAS at the TransportKE TwoThird GenderPrinciple kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/h3c1zEOaVo,FACT
"Kawira M@user za is the new Governor for Meru County. She was the Former Women Representative for Meru.
She won the Governorship on an independent ticket just like she did in 2017 when she joined the 12th Parliament.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/Bd6GvrbLtD",FACT
"@user Achani is the new Governor elect for Kwale County. She recently served as Deputy to the outgoing Governor.
She is among the 7 women Governors who were elected to head their respective Counties.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/8zVAgftia3",FACT
"@user Kiamba is the new Member of Parliament for Makueni Constituency in Makueni County.
TwoThird GenderPrinciple kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/k2rH8KHGv1",FACT
"Isiolo County has re-elected Senator @user Adan Dullo to serve for a second term. @user was among the only 4 women Senators elected to the Senate in 2017.
kenya decides 2022 kenya decides AminiaMama kenya elections 2022 https://t.co/hTd9chGvW7",FACT
